66.892,67.043,67.122,67.31,67.423,67.596,67.698,67.798,67.991,68.069,68.218,68.334,68.473,68.614,68.712,68.854,68.963,69.067,69.216,69.364,69.464,69.614,69.713,69.814,69.965,70.114,70.215,70.314,70.466,70.566,70.666,70.866,70.966,71.066,71.217,71.317,71.417,71.566,71.717,71.817,71.917,72.068,72.168,72.317,72.417,72.569,72.669,72.769,72.92,73.069,73.169,73.269,73.42,73.52,73.669,73.769,73.92,74.02,74.12,74.271,74.42,74.52,74.62,74.771,74.871,74.971
65.846,65.951,66.053,66.227,66.324,66.486,66.596,66.712,66.906,66.986,67.117,67.219,67.333,67.47,67.611,67.707,67.853,67.967,68.116,68.216,68.364,68.514,68.613,68.714,68.814,69.014,69.115,69.214,69.366,69.466,69.566,69.766,69.866,69.966,70.066,70.217,70.317,70.466,70.617,70.717,70.817,70.917,71.068,71.217,71.317,71.469,71.569,71.669,71.769,71.969,72.069,72.169,72.269,72.42,72.52,72.669,72.82,72.92,73.02,73.12,73.271,73.42,73.52,73.671,73.771,73.871
64.749,64.854,64.96,65.154,65.243,65.39,65.486,65.606,65.823,65.902,66.035,66.119,66.222,66.385,66.52,66.609,66.762,66.867,66.965,67.116,67.264,67.362,67.513,67.614,67.714,67.866,68.015,68.114,68.266,68.366,68.466,68.566,68.766,68.866,68.966,69.117,69.217,69.317,69.466,69.617,69.717,69.817,69.968,70.068,70.217,70.317,70.469,70.569,70.669,70.82,70.969,71.069,71.169,71.32,71.42,71.569,71.669,71.82,71.92,72.02,72.171,72.32,72.42,72.52,72.671,72.771
63.652,63.755,63.91,64.058,64.161,64.305,64.389,64.544,64.661,64.817,64.948,65.038,65.122,65.274,65.436,65.517,65.663,65.767,65.865,66.016,66.164,66.262,66.413,66.514,66.614,66.766,66.915,67.014,67.166,67.266,67.366,67.466,67.666,67.766,67.866,67.966,68.117,68.217,68.366,68.517,68.617,68.717,68.817,68.968,69.117,69.217,69.369,69.469,69.569,69.669,69.869,69.969,70.069,70.22,70.32,70.42,70.569,70.72,70.82,70.92,71.02,71.171,71.32,71.42,71.571,71.671
62.556,62.655,62.808,62.955,63.062,63.219,63.304,63.447,63.598,63.701,63.863,63.949,64.04,64.173,64.323,64.432,64.571,64.667,64.765,64.916,65.064,65.162,65.313,65.414,65.514,65.666,65.815,65.914,66.014,66.166,66.266,66.366,66.517,66.666,66.766,66.866,67.017,67.117,67.217,67.417,67.517,67.617,67.717,67.868,67.969,68.117,68.217,68.369,68.469,68.569,68.72,68.869,68.969,69.069,69.22,69.32,69.42,69.569,69.72,69.82,69.92,70.071,70.22,70.32,70.42,70.571
61.448,61.549,61.705,61.862,62.009,62.109,62.216,62.349,62.453,62.601,62.745,62.862,62.95,63.09,63.222,63.319,63.484,63.567,63.665,63.816,63.915,64.062,64.213,64.314,64.414,64.514,64.666,64.814,64.914,65.066,65.166,65.266,65.366,65.566,65.666,65.766,65.917,66.017,66.117,66.266,66.417,66.517,66.617,66.717,66.869,67.017,67.117,67.269,67.369,67.469,67.569,67.769,67.869,67.969,68.12,68.22,68.32,68.469,68.62,68.72,68.82,68.92,69.071,69.22,69.32,69.471
60.347,60.493,60.598,60.758,60.915,61.006,61.107,61.258,61.357,61.507,61.646,61.747,61.862,61.998,62.09,62.219,62.373,62.467,62.565,62.716,62.815,62.962,63.113,63.214,63.314,63.414,63.566,63.714,63.814,63.966,64.066,64.166,64.266,64.466,64.566,64.666,64.766,64.917,65.017,65.166,65.317,65.417,65.517,65.617,65.769,65.917,66.017,66.117,66.269,66.369,66.469,66.62,66.769,66.869,66.969,67.12,67.22,67.32,67.469,67.62,67.72,67.82,67.971,68.12,68.22,68.32
59.251,59.342,59.542,59.651,59.809,59.911,60.002,60.15,60.313,60.411,60.552,60.646,60.747,60.912,60.999,61.136,61.273,61.367,61.465,61.616,61.715,61.862,61.962,62.114,62.214,62.314,62.466,62.614,62.714,62.814,62.966,63.066,63.166,63.366,63.466,63.566,63.666,63.817,63.917,64.017,64.166,64.317,64.417,64.517,64.669,64.769,64.917,65.017,65.169,65.269,65.369,65.469,65.669,65.769,65.869,66.02,66.12,66.22,66.369,66.52,66.62,66.72,66.82,66.971,67.12,67.22
58.149,58.246,58.442,58.545,58.701,58.804,58.906,59.044,59.203,59.314,59.458,59.554,59.646,59.796,59.963,60.046,60.189,60.267,60.365,60.516,60.615,60.762,60.862,61.014,61.114,61.214,61.366,61.514,61.614,61.714,61.866,61.966,62.066,62.217,62.366,62.466,62.566,62.717,62.817,62.917,63.066,63.217,63.317,63.417,63.517,63.669,63.817,63.917,64.069,64.169,64.269,64.369,64.569,64.669,64.769,64.869,65.02,65.12,65.269,65.42,65.52,65.62,65.72,65.871,66.02,66.12
57.054,57.144,57.295,57.445,57.597,57.697,57.849,57.948,58.097,58.254,58.359,58.459,58.554,58.696,58.796,58.959,59.098,59.167,59.265,59.416,59.515,59.662,59.762,59.914,60.014,60.114,60.266,60.414,60.514,60.614,60.766,60.866,60.966,61.066,61.266,61.366,61.466,61.617,61.717,61.817,61.966,62.117,62.217,62.317,62.417,62.569,62.717,62.817,62.917,63.069,63.169,63.269,63.42,63.569,63.669,63.769,63.92,64.02,64.12,64.269,64.42,64.52,64.62,64.771,64.871,65.02
55.956,56.058,56.198,56.345,56.501,56.603,56.746,56.847,56.992,57.151,57.256,57.361,57.459,57.604,57.747,57.844,58.012,58.105,58.204,58.351,58.449,58.598,58.697,58.845,58.942,59.039,59.187,59.334,59.432,59.53,59.679,59.776,59.874,59.973,60.172,60.272,60.371,60.47,60.622,60.722,60.871,61.022,61.122,61.222,61.322,61.473,61.573,61.722,61.822,61.973,62.073,62.173,62.273,62.473,62.573,62.673,62.824,62.924,63.024,63.173,63.324,63.424,63.524,63.624,63.775,63.924
54.853,55.009,55.159,55.248,55.4,55.507,55.653,55.795,55.941,56.046,56.153,56.258,56.411,56.507,56.652,56.743,56.896,57.005,57.104,57.251,57.399,57.498,57.597,57.745,57.842,57.939,58.087,58.234,58.332,58.43,58.579,58.676,58.774,58.873,59.072,59.172,59.271,59.37,59.522,59.622,59.771,59.922,60.022,60.122,60.222,60.373,60.473,60.622,60.722,60.873,60.973,61.073,61.173,61.373,61.473,61.573,61.673,61.824,61.924,62.073,62.224,62.324,62.424,62.524,62.675,62.824
53.756,53.905,54.061,54.208,54.301,54.405,54.557,54.703,54.84,54.945,55.047,55.155,55.308,55.46,55.556,55.7,55.795,55.905,56.004,56.151,56.299,56.398,56.547,56.645,56.742,56.839,56.987,57.134,57.232,57.33,57.479,57.576,57.674,57.822,57.972,58.072,58.171,58.27,58.422,58.522,58.671,58.822,58.922,59.022,59.122,59.273,59.373,59.522,59.622,59.773,59.873,59.973,60.073,60.273,60.373,60.473,60.573,60.724,60.824,60.973,61.073,61.224,61.324,61.424,61.575,61.675
52.705,52.809,53.007,53.111,53.21,53.304,53.454,53.607,53.749,53.844,53.995,54.1,54.207,54.358,54.461,54.605,54.704,54.805,54.953,55.101,55.199,55.298,55.447,55.545,55.642,55.739,55.936,56.034,56.132,56.23,56.379,56.476,56.574,56.722,56.872,56.972,57.071,57.17,57.322,57.422,57.571,57.722,57.822,57.922,58.022,58.173,58.322,58.422,58.522,58.673,58.773,58.873,58.973,59.173,59.273,59.373,59.473,59.624,59.724,59.873,59.973,60.124,60.224,60.324,60.424,60.575
51.602,51.758,51.911,52.008,52.113,52.261,52.403,52.503,52.653,52.754,52.895,52.997,53.151,53.257,53.408,53.509,53.608,53.705,53.853,54.001,54.099,54.198,54.347,54.445,54.542,54.639,54.836,54.934,55.032,55.13,55.279,55.376,55.474,55.673,55.772,55.872,55.971,56.121,56.222,56.371,56.471,56.622,56.722,56.822,56.922,57.073,57.222,57.322,57.422,57.573,57.673,57.773,57.873,58.073,58.173,58.273,58.373,58.524,58.624,58.773,58.873,59.024,59.124,59.224,59.324,59.475
50.508,50.703,50.805,50.913,51.054,51.212,51.308,51.404,51.558,51.654,51.802,51.946,52.048,52.153,52.307,52.406,52.511,52.654,52.804,52.901,52.999,53.148,53.247,53.345,53.442,53.639,53.736,53.834,53.932,54.08,54.179,54.276,54.423,54.573,54.672,54.772,54.871,55.021,55.122,55.271,55.371,55.522,55.622,55.722,55.822,55.973,56.122,56.222,56.322,56.473,56.573,56.673,56.773,56.973,57.073,57.173,57.273,57.424,57.524,57.673,57.773,57.924,58.024,58.124,58.224,58.375
49.409,49.609,49.699,49.808,49.96,50.104,50.259,50.357,50.458,50.608,50.753,50.853,50.948,51.1,51.204,51.306,51.408,51.605,51.704,51.801,51.949,52.048,52.147,52.245,52.442,52.539,52.636,52.734,52.832,52.98,53.079,53.225,53.323,53.473,53.572,53.672,53.771,53.921,54.07,54.171,54.271,54.422,54.522,54.622,54.722,54.922,55.022,55.122,55.222,55.373,55.473,55.573,55.722,55.873,55.973,56.073,56.173,56.324,56.424,56.573,56.673,56.824,56.924,57.024,57.124,57.324
48.411,48.511,48.606,48.752,48.905,49.01,49.152,49.26,49.36,49.507,49.657,49.754,49.904,50,50.101,50.254,50.409,50.505,50.604,50.751,50.849,50.948,51.047,51.194,51.342,51.439,51.536,51.634,51.782,51.88,52.028,52.125,52.274,52.373,52.472,52.572,52.722,52.821,52.97,53.071,53.222,53.322,53.422,53.522,53.673,53.822,53.922,54.022,54.173,54.273,54.373,54.473,54.673,54.773,54.873,54.973,55.073,55.224,55.324,55.473,55.573,55.724,55.824,55.924,56.024,56.224
47.312,47.412,47.509,47.658,47.799,47.957,48.058,48.153,48.312,48.459,48.555,48.708,48.804,48.905,49.001,49.2,49.304,49.405,49.553,49.651,49.749,49.848,49.997,50.145,50.242,50.339,50.436,50.584,50.682,50.83,50.928,51.076,51.174,51.273,51.372,51.523,51.622,51.77,51.87,52.022,52.122,52.222,52.322,52.422,52.622,52.722,52.822,52.922,53.073,53.173,53.273,53.422,53.573,53.673,53.773,53.873,54.024,54.124,54.273,54.373,54.524,54.624,54.724,54.824,54.975,55.124
